grad1F1,grad1F2,grad1F3,grad1F4,grad1F5,grad1F6,grad1F7,grad1F8,grad1F9,grad1F10,med1F1,med1F2,med1F3,med1F4,med1F5,med1F6,med1F7,med1F8,med1F9,med1F10,max1F1,max1F2,max1F3,max1F4,max1F5,max1F6,max1F7,max1F8,max1F9,max1F10,mean1F1,mean1F2,mean1F3,mean1F4,mean1F5,mean1F6,mean1F7,mean1F8,mean1F9,mean1F10,std1F1,std1F2,std1F3,std1F4,std1F5,std1F6,std1F7,std1F8,std1F9,std1F10,grad2F1,grad2F2,grad2F3,grad2F4,grad2F5,grad2F6,grad2F7,grad2F8,grad2F9,grad2F10,med2F1,med2F2,med2F3,med2F4,med2F5,med2F6,med2F7,med2F8,med2F9,med2F10,max2F1,max2F2,max2F3,max2F4,max2F5,max2F6,max2F7,max2F8,max2F9,max2F10,mean2F1,mean2F2,mean2F3,mean2F4,mean2F5,mean2F6,mean2F7,mean2F8,mean2F9,mean2F10,std2F1,std2F2,std2F3,std2F4,std2F5,std2F6,std2F7,std2F8,std2F9,std2F10,label
411.0118847539015,24.322929171668665,3.1787515006002396,436.5843337334933,323.73085234093634,115.87460984393755,6.83721488595438,678.544537815126,465.4665666266506,636.6805522208882,2237.3125,675.625,1445.3125,2070.375,2218.4375,3478.3125,365.9375,2626.75,2770.0,2988.375,3397.125,784.75,1455.75,3380.125,3217.875,3709.75,387.0,3890.375,3736.75,3852.75,2403.24,692.86,1446.43,2299.8475,2401.285,3471.1025,367.965,2617.53,2767.7025,2726.745,619.1388161167484,38.41787092125811,4.7131465073769965,663.1170808688697,492.65092543984383,172.1368454233315,10.157404055311433,1032.0239824525117,694.4628475401119,965.0210939192903,-10.49511501014729,7.933498638162289,0.6415278006929551,-13.537690673057071,-19.15786922210713,-6.514878110791649,0.3558810111768966,-7.102266979695503,-7.848567523438847,-8.92553213549316,3516.5,1804.4375,1492.3125,3367.875,2982.25,3512.8125,444.125,3815.0625,3742.9375,3782.8125,3719.75,1973.625,1505.625,3667.0,3504.25,3748.625,452.25,3966.25,3910.875,3957.625,3492.2870454545455,1719.9820454545454,1490.5604545454546,3361.3936363636362,3029.005,3553.0152272727273,440.6843181818182,3811.7897727272725,3735.1895454545456,3769.9086363636366,178.67334013270764,282.5113172961532,10.78416932734312,221.82452841721047,311.3677748220454,107.84002104958796,13.327206951088998,114.41660340003259,128.415171478027,144.44715443341633,C
422.5028211284514,24.000240096038404,2.926530612244898,452.9499999999999,322.25750300120046,111.99069627851136,6.000060024009603,705.602400960384,489.0705282112845,629.6657863145257,2277.8125,636.5,1445.0,2129.8125,2275.8125,3502.125,361.5625,2760.3125,2809.25,3122.375,3393.75,745.25,1456.125,3386.125,3208.625,3710.25,380.125,3887.875,3734.25,3845.875,2405.8075,653.89,1446.58,2311.3425,2418.05,3484.7275,363.3475,2615.805,2752.7225,2771.99,632.8132307050455,38.08547750703377,4.512154786388265,683.0897755496412,486.8366038277428,166.07912557047953,8.929331753341035,1070.7129482622925,727.7702178441128,956.3679181797503,-8.823917674859333,10.018593389790325,0.646812235893192,-11.653281708820073,-17.246392730374176,-6.280991116724956,0.5390784762924837,-5.930700897884259,-6.808642417751043,-7.136453253489344,3548.5625,1846.8125,1497.6875,3418.5,3066.375,3538.6875,440.5,3844.4375,3766.6875,3824.625,3721.125,2004.875,1508.375,3668.875,3508.625,3752.25,446.0,3966.5,3909.75,3959.5,3526.3036363636365,1746.8736363636363,1494.5218181818182,3405.2295454545456,3087.5604545454544,3569.6388636363636,435.3422727272727,3837.422727272727,3756.710681818182,3808.7495454545456,153.29501599504255,305.07373386183116,11.223678025434099,192.02452006042824,280.4619805092614,102.81353074216398,14.604007884224686,95.82455617595593,112.15422836887959,116.28819637006364,C
399.1785114045618,21.10834333733493,2.6907563025210077,425.00726290516195,307.1183073229292,109.76932773109239,5.632953181272509,667.3379951980792,444.43265306122447,620.2520408163264,2193.625,678.0,1458.3125,2035.4375,2203.5625,3473.625,368.9375,2556.0,2730.75,2940.75,3370.375,778.0,1469.125,3352.625,3196.375,3706.0,387.25,3881.0,3713.75,3839.375,2375.395,694.6125,1460.0,2271.9025,2386.1275,3472.7475,370.7075,2598.6575,2757.28,2716.6575,602.5715192542096,33.96191265932459,4.192056993497905,646.5592889194387,467.8032973990222,162.86165894819183,8.440012286600012,1012.6547616699919,662.8009147949792,936.6073477495348,-10.471035005675452,7.350626373220166,0.7330833700727488,-13.529527039758802,-19.055460243444834,-6.634691204088128,0.25550536756094466,-7.117695415371773,-8.11243888409549,-8.828718186596566,3510.875,1767.75,1511.25,3360.125,2978.8125,3506.3125,435.8125,3810.9375,3727.125,3780.9375,3721.625,1938.125,1525.125,3670.375,3514.625,3754.25,442.875,3968.25,3907.875,3960.875,3490.4813636363638,1688.5777272727273,1508.4056818181818,3358.1581818181817,3031.6738636363634,3549.4195454545456,433.3313636363636,3810.2745454545457,3722.3256818181817,3771.255227272727,178.9946869484885,274.4379047691122,12.268495878055681,222.27504100483475,310.60227832453376,110.41765286608863,10.90380997209694,114.71699938293828,132.82101297410316,142.97370634014703,C
299.8055222088835,10.60846338535414,1.054501800720288,325.4894957983193,218.57827130852334,84.34777911164463,3.654261704681872,618.2922569027609,396.66158463385347,585.4383553421368,1974.6875,609.6875,1451.875,1828.5625,2055.6875,3391.5625,355.0,1956.25,2317.5,2373.75,3060.0,662.75,1457.25,3046.875,2892.25,3608.5,367.625,3722.125,3429.875,3655.75,2167.495,618.7975,1452.56,2062.5775,2217.09,3407.89,356.575,2277.5575,2440.135,2437.4025,460.6222499156407,17.370363314671156,1.9320801415752367,504.5721179883759,339.76981163422863,125.08895467479394,5.5159786446435115,939.3526939080422,593.5208450597232,879.6355095431487,-7.500475223208856,8.802787958126995,0.8259423096515126,-10.317288712299277,-14.291344419170137,-4.914215809578934,0.5225504727438617,-5.731107285403499,-6.082852294928699,-7.239594586187964,3439.375,1431.4375,1494.4375,3296.3125,2915.25,3496.625,415.0,3784.75,3672.75,3738.0625,3628.875,1530.625,1512.25,3567.375,3326.0,3675.125,415.875,3922.75,3833.25,3901.75,3429.559090909091,1348.345,1492.4911363636363,3305.1813636363636,2950.9729545454547,3526.4775,409.1684090909091,3786.491590909091,3673.360909090909,3734.0247727272726,148.09598949760266,224.88749845791648,13.45237398993121,180.50376784248022,238.18993314666213,81.52337455139366,11.251966372004105,95.29820068927721,111.5435050720669,121.52798881823514,C
348.7962184873949,14.880912364945974,1.9689075630252098,370.3663265306121,267.3684273709484,101.38379351740696,4.419627851140456,625.6040216086433,414.3406362545017,615.7580432172869,2068.875,651.625,1459.375,1887.5625,2077.9375,3416.3125,363.625,2263.5625,2589.5625,2603.375,3237.125,725.5,1467.875,3209.125,3053.875,3662.375,378.75,3823.875,3620.5,3770.25,2273.0475,664.245,1460.825,2150.2375,2276.06,3430.42,365.5175,2491.9425,2665.5225,2559.2775,531.9100268988743,24.319749784729215,3.1399133941000636,571.9272066891691,414.16244489971103,150.39947181572475,6.676852815541778,948.682786200376,617.9785051585613,926.294248402593,-7.713092304737894,11.48667576361635,0.7934052975081213,-10.543152404110131,-15.964985804611228,-6.069008883275044,0.6584730107297125,-5.519687232624963,-6.235228410972961,-6.610906241913948,3544.75,1791.1875,1515.5625,3413.1875,3082.125,3540.1875,442.25,3847.25,3758.1875,3823.1875,3715.0,1939.25,1528.0,3658.25,3491.5,3738.625,446.75,3962.75,3899.5,3954.625,3526.444090909091,1681.0711363636365,1511.8486363636364,3407.690681818182,3097.8643181818184,3569.9654545454546,435.87863636363636,3840.926590909091,3752.039318181818,3811.001818181818,146.4876781703138,310.88885186269385,13.757411827643917,182.03239517890952,265.67359428979495,99.54483816983834,15.888206193349562,90.9394501134974,107.70427632692319,110.40455829624896,C
390.4385354141656,18.930672268907557,2.1731092436974784,425.3474189675869,277.3692076830732,112.02190876350541,4.0084633853541405,689.871788715486,461.69393757502996,623.760864345738,1965.6875,634.1875,1234.375,1836.5,2018.375,3412.0625,322.6875,2241.0,2598.4375,2724.8125,3182.875,722.25,1243.375,3204.875,2974.0,3652.875,336.0,3797.125,3629.0,3738.0,2156.39,648.4175,1235.725,2082.725,2199.2025,3411.5025,324.2025,2391.905,2623.9075,2563.375,589.9465416156669,30.24551545861209,3.411228457878003,647.5344693764281,425.00401625503275,165.86825992104306,6.028836423593608,1043.174906199085,686.4109634327407,938.255516658877,-4.5838989850905625,15.044637803460812,1.1510970434462748,-6.975220684426007,-11.35421232046147,-5.035001708495507,0.9599155399161355,-3.5161872961864047,-3.906084272555072,-3.898176057080883,3555.3125,1942.5625,1302.9375,3438.0625,3090.25,3558.625,403.0625,3858.25,3786.25,3839.4375,3695.25,2056.625,1323.75,3638.25,3428.5,3727.0,407.625,3952.125,3897.25,3943.0,3552.8261363636366,1796.2672727272727,1298.8906818181817,3451.4545454545455,3125.4813636363638,3587.546363636364,394.1877272727273,3864.7179545454546,3792.1688636363638,3844.565681818182,105.84324920127928,350.4572301094544,19.282958520112405,127.19859653203781,195.4834193502128,82.74091995018352,18.26035173935522,59.95777839847495,71.99827242114789,68.85775855846883,C
324.7534813925571,11.822989195678266,1.1564225690276109,354.85060024009596,225.2805522208883,95.72178871548618,3.0252100840336134,621.8412364945979,393.76770708283306,591.9266506602642,1836.4375,671.6875,1247.0,1686.5625,1937.5625,3359.1875,325.8125,1976.1875,2431.5,2370.4375,2982.25,729.875,1252.875,2988.5,2788.625,3587.625,336.25,3686.625,3465.375,3623.875,2030.1125,681.6625,1247.85,1935.9925,2096.495,3368.5775,327.18,2258.2075,2516.59,2398.92,496.8813905056893,19.28320502855968,2.0741976565330864,548.5347623128011,349.0706959052792,141.45807071950216,4.586620960656624,941.5829301193241,587.2642807839533,887.5208318049529,-5.626165495964075,12.04526102114839,1.1555540078419497,-8.522765770224938,-12.774954537791109,-4.982982347950666,0.7774741854894185,-4.712244818840874,-4.922101665850735,-5.590863200449348,3480.6875,1665.5625,1306.25,3354.0,2963.75,3520.375,390.5625,3816.0,3729.25,3783.75,3637.75,1776.25,1328.25,3574.625,3309.0,3676.875,393.125,3924.875,3855.625,3908.125,3464.8759090909093,1552.6793181818182,1302.2043181818183,3350.568409090909,2979.8795454545457,3540.8975,382.5536363636364,3812.299090909091,3724.044318181818,3775.005,135.45591843598413,281.4348663403676,19.03836807025112,161.14749024415732,220.7876163674764,81.6320625464494,14.688768678053457,82.32026378862321,96.30062064281744,99.98173403304732,C
289.0537815126049,8.399519807923166,0.6731092436974788,318.05312124849934,236.7691476590636,88.86350540216085,2.5919567827130847,573.6995198079231,355.18871548619444,553.5878151260504,1777.625,664.75,1260.0,1642.4375,2005.875,3339.125,325.8125,1765.6875,2280.8125,2146.0,2874.75,710.875,1264.625,2884.25,2813.125,3567.0,334.875,3604.625,3360.125,3544.125,1969.96,673.025,1260.455,1879.9625,2138.2,3354.51,326.835,2134.625,2426.86,2302.1575,446.588171785339,14.340764467426554,1.622301527120639,495.84394934113527,360.24674792113683,131.58321608435494,3.953527874324554,877.9221599194037,535.2892800073772,830.9381679986723,-3.4949065646798534,15.317699292168967,0.8813071207748547,-6.289159979191517,-11.003092286706282,-4.532394787781421,0.9657380835819441,-3.4783592673033636,-3.2327851722424947,-3.924776610831771,3516.4375,1740.0625,1311.1875,3401.625,3038.0625,3549.625,397.75,3841.125,3760.75,3814.8125,3639.625,1839.0,1327.75,3573.25,3311.25,3674.5,401.625,3923.5,3855.75,3907.25,3493.7188636363635,1592.5295454545455,1308.2002272727273,3387.5711363636365,3033.280227272727,3557.5745454545454,388.22477272727275,3832.7145454545453,3748.8636363636365,3801.956818181818,126.65176034784211,320.3859956786882,14.9277649342378,140.98617693041743,195.0873491396794,74.36675755109728,18.057503869209196,69.51539371508396,85.85487279717276,83.12090040215224,C
303.43523409363735,11.095078031212484,1.2675870348139255,334.30498199279697,209.4881152460984,91.81458583433373,3.104861944777911,604.444837935174,383.9414165666265,573.698799519808,1794.9375,676.5,1276.1875,1666.3125,1929.625,3349.3125,328.125,1904.1875,2402.625,2254.4375,2918.625,730.5,1281.875,2928.875,2736.5,3576.25,338.75,3654.125,3439.375,3579.5,1991.9975,685.41,1277.115,1905.0475,2075.83,3360.7175,329.5125,2209.9625,2498.335,2342.44,467.5754778438101,17.991619364218963,2.0381939784715177,518.5243785781406,325.2092848129823,135.6251088826799,4.682063173561896,916.9687450336692,573.5146817685504,860.7247388369399,-6.768929859723054,11.326199034767658,1.0691502511353153,-10.174672433177088,-14.74272834560835,-5.562805602062096,0.636827544734183,-5.786463847063057,-5.962927405620275,-6.946279897544364,3469.8125,1652.75,1332.125,3340.0,2939.125,3513.0,391.5,3807.1875,3721.0,3770.6875,3641.75,1787.75,1353.125,3579.25,3314.625,3680.5,394.25,3927.0,3858.25,3910.625,3443.3502272727274,1549.0977272727273,1328.6640909090909,3322.985909090909,2944.309090909091,3532.891590909091,384.93477272727273,3794.8631818181816,3707.558409090909,3751.7225,160.00241287369266,282.86835519381276,17.668978457129217,192.03480378405766,256.59047470009926,91.62440147569593,13.726577208164944,101.35108334872201,114.82093459147924,124.87021818911244,C
271.19183673469377,9.67046818727491,1.2710684273709478,299.3710084033613,183.46482593037211,86.19417767106842,3.1481992797118834,569.6704681872748,370.22971188475384,553.9882352941175,1759.4375,667.875,1284.75,1628.0,1887.5,3327.9375,326.1875,1780.0625,2323.875,2066.125,2814.75,714.0,1289.25,2820.875,2646.25,3551.25,336.625,3581.625,3366.0,3512.125,1943.65,675.265,1285.135,1852.2125,2025.335,3342.5925,327.3775,2122.545,2430.0675,2242.43,420.4056198531148,15.4949926078836,1.8933355190655208,467.99805692106,288.11120085155045,127.31137460304295,4.721415739122394,868.6058912776523,553.0596558369999,832.4297042240203,-5.023955541250475,13.944741169692815,1.1554576739397189,-8.406059749558903,-13.054146730462524,-5.253370063732744,0.8045234559753622,-4.865119373798082,-4.815862997593682,-5.72347094160191,3497.5,1699.25,1341.4375,3377.25,2994.8125,3537.125,396.9375,3827.125,3742.4375,3794.75,3645.5,1831.25,1363.0,3579.25,3315.375,3676.875,399.625,3926.5,3858.375,3911.5,3466.061818181818,1571.4729545454545,1337.129090909091,3351.908409090909,2985.3288636363636,3546.3168181818182,388.34477272727275,3811.4927272727273,3725.0002272727274,3773.4763636363637,155.04984944876105,313.7358999460848,19.04432728457845,179.8702095528254,241.32194334824746,87.2216172114647,16.3351078324899,93.08147678223585,107.82614974549227,113.96976987479529,C
204.3078031212485,5.495798319327728,0.683673469387755,229.43775510204077,130.19633853541413,66.56998799519806,2.1349939975990395,476.6800720288116,295.00090036014404,467.512725090036,1719.75,642.125,1289.375,1601.0,1878.4375,3310.0625,325.6875,1625.4375,2171.625,1936.3125,2549.25,669.75,1292.625,2560.125,2435.25,3489.375,333.25,3329.375,3097.125,3303.5,1854.12,646.675,1289.84,1767.7475,1971.9925,3322.495,326.6375,1938.215,2285.3625,2133.485,317.45442280936095,8.999433088721053,1.127700839617258,359.8931712331523,204.8338385361139,98.3170727072073,3.242264144963251,732.6630991542053,442.8648928253332,703.2128607872089,-2.8158040342131865,12.73585564069483,1.2543742894416787,-6.3205667246383115,-10.103803904385561,-4.123168866974466,0.7597992360004794,-3.8285589223585723,-3.0884889326456078,-4.677975825013996,3429.0,1458.8125,1340.6875,3307.4375,2899.75,3513.75,383.3125,3789.8125,3687.4375,3743.9375,3573.875,1551.0,1367.25,3501.125,3180.125,3626.5,386.0,3889.5,3801.125,3862.875,3394.113409090909,1338.3415909090909,1337.5988636363636,3282.601590909091,2892.2702272727274,3520.3029545454547,375.5327272727273,3773.605,3666.5047727272727,3721.6204545454543,167.92013653133213,261.30548504575313,20.253247054193597,177.41620495969488,208.69401350746838,70.21002723968944,14.27512554432276,96.53157042777862,117.48183673006308,117.4550151835946,C
211.88415366146452,5.636014405762302,0.6342136854741895,239.11230492196876,137.8207082833133,71.3173469387755,2.279171668667466,492.5717286914765,317.791356542617,487.69099639855943,1689.625,656.5625,1300.125,1563.375,1863.9375,3307.5,327.8125,1602.8125,2226.625,1853.4375,2581.375,686.875,1303.5,2592.125,2466.0,3502.5,335.625,3391.125,3198.125,3346.5,1841.815,661.905,1300.575,1750.0525,1966.8775,3321.8525,328.7225,1950.4525,2344.225,2106.47,332.48113173409354,9.483590822993113,1.1509202174515727,378.7596643627913,218.06469108082004,105.44690694823143,3.4587852134906014,761.8197927420372,477.3899248058367,739.0841148347192,-2.3611219901853926,16.07076561334989,1.2629622967949707,-5.759144012196586,-10.136493373832339,-4.511973037326344,0.9257949462793126,-3.4651914551783647,-3.009086175792016,-3.963772322012185,3499.75,1662.8125,1358.6875,3385.5625,3010.0,3546.75,396.875,3831.9375,3743.375,3799.1875,3631.375,1781.875,1380.875,3560.875,3285.375,3662.25,399.625,3918.0,3844.75,3901.875,3460.7125,1511.5722727272728,1353.4397727272728,3353.9911363636365,2992.4263636363635,3549.7270454545455,386.4718181818182,3814.0175,3721.8243181818184,3776.145,167.40074298433595,327.8842239654514,20.81419976442762,176.13126937142988,220.90253227691167,78.30447825797029,17.646396863954365,89.90578519305313,109.27472212701721,108.7086018078273,C
225.77100840336132,6.9316326530612224,0.8697478991596637,249.9815726290516,147.96074429771906,72.85054021608643,2.4917767106842734,514.053301320528,344.1546218487394,499.31074429771905,1737.1875,655.75,1303.4375,1604.625,1880.5625,3318.875,329.375,1673.1875,2297.5625,2005.0,2636.375,689.75,1307.125,2636.5,2506.125,3509.125,337.75,3429.25,3271.875,3376.75,1884.1925,661.4075,1303.97,1789.6625,1988.54,3330.39,330.4775,2002.8,2394.49,2182.1575,350.13004800585395,11.252290299747688,1.35774422766407,392.2568077429164,232.646476297565,107.52975869545158,3.7461451275046094,787.6746344267965,513.5445644424321,749.3493728958734,-0.2379210269365291,19.197636506086116,1.3986018285860604,-3.00564249799173,-6.684905554909423,-3.609257431053867,1.1962496495104868,-1.8888484379662875,-1.6062363241471274,-1.8394700778875601,3538.5625,1768.625,1365.3125,3433.1875,3085.4375,3573.4375,405.25,3857.5,3777.3125,3831.5,3640.5,1866.5,1390.125,3567.75,3300.0,3665.5,412.0,3921.0,3853.625,3905.75,3503.2945454545456,1573.4613636363636,1359.709090909091,3406.7670454545455,3069.274090909091,3574.357727272727,394.4975,3843.9654545454546,3759.8886363636366,3813.9256818181816,150.5334333413248,364.2556835070275,22.894010839589306,147.434030658832,178.16761933576242,65.21996581290023,21.26634348202881,70.9943384712193,88.83960903951437,85.34800261997438,C
216.9991596638655,5.831932773109242,0.6138655462184872,236.78493397358938,140.27617046818725,68.28589435774308,2.2113445378151257,480.8300120048019,307.4519807923169,472.85498199279675,1767.0,678.25,1315.5,1641.75,1892.5,3316.5625,336.875,1764.25,2309.25,2002.625,2622.625,708.0,1318.625,2606.0,2476.25,3495.625,344.75,3392.625,3221.625,3336.375,1906.74,683.395,1315.8825,1809.4325,1990.8875,3327.1425,337.8275,2056.82,2412.34,2185.595,335.658516302397,9.606524143645762,1.1078367641120996,369.63626910105694,219.51525075151383,100.78362927503127,3.3528553548598303,734.3975036326286,460.23600938728674,710.3943499018337,-0.19012403947841766,19.193890979053556,1.3932764616201585,-3.0452329369082825,-6.869849967948808,-3.6492539419363963,1.1619843972436872,-1.9327232787245883,-1.4009243456552376,-1.9163157263630324,3535.4375,1759.0,1377.875,3430.5625,3079.25,3571.9375,410.6875,3856.375,3773.8125,3829.9375,3636.25,1866.125,1401.125,3562.375,3289.25,3660.25,416.375,3918.875,3848.5,3904.25,3494.3529545454544,1566.8386363636364,1371.5472727272727,3395.7368181818183,3052.356818181818,3568.534772727273,399.4277272727273,3837.744318181818,3750.786590909091,3806.6895454545456,157.0711040786095,362.1159444657158,22.93550352147098,156.29960304488534,188.2472029073099,67.34855430876102,20.85371553380425,77.25529885115738,97.02617220557107,93.18995887747434,C
230.2242496998799,6.819987995198077,0.8082833133253301,251.90750300120044,150.75492196878747,73.09951980792316,2.4272509003601437,515.8590636254502,349.67683073229284,493.9066026410563,1732.4375,645.125,1314.6875,1598.3125,1886.9375,3319.8125,330.25,1627.25,2244.1875,1979.3125,2641.25,679.0,1318.5,2634.125,2505.625,3508.375,338.125,3407.25,3254.25,3346.5,1884.025,650.7675,1315.355,1785.2675,1991.8275,3330.315,330.89,1962.27,2350.65,2156.735,356.85253557016676,11.109812781996842,1.3130428906372635,395.0882538404604,235.45468373577162,107.87505243927117,3.6513940586341223,791.7790729472097,522.7853129329164,741.5025813942158,1.1718616199783092,20.908538781044797,1.536889303014977,-1.209160285728969,-4.158598285373744,-2.7971780522790612,1.299085887286179,-0.7885111115318483,-0.3944296735466295,-0.4358152498776103,3549.125,1813.5625,1380.0625,3448.5,3106.375,3582.9375,405.125,3864.9375,3789.75,3840.0,3635.5,1889.625,1408.25,3561.25,3287.5,3660.875,417.0,3917.5,3851.625,3901.375,3517.026590909091,1583.8986363636363,1374.3279545454545,3426.851136363636,3097.1234090909093,3584.6304545454545,395.2122727272727,3854.9829545454545,3774.942727272727,3826.8425,145.09479857104913,381.5419478622974,25.016352286803453,133.21764672084967,147.69877711066934,52.96231007518225,22.375913843376612,63.58327979248277,81.99620221900999,77.6471793862719,C
222.8928571428571,6.5818127250900345,0.7653061224489794,254.95108043217283,147.7575630252101,71.0472989195678,2.485294117647059,514.433013205282,325.08205282112846,496.0732292917166,1739.5625,673.375,1330.625,1629.625,1890.375,3323.75,335.5625,1765.8125,2296.4375,2026.4375,2623.125,705.0,1334.125,2638.5,2486.75,3499.875,343.75,3420.875,3221.625,3357.0,1886.1275,678.4975,1331.21,1805.9775,1990.5875,3330.37,336.5175,2047.825,2386.0575,2185.795,345.5132656882824,10.630250503412709,1.2266804384024321,396.48027630157526,230.09478726999996,104.5994667475774,3.7273987277336196,781.6519737298141,485.0141574372245,743.6483311405757,-0.2070998581813497,17.889800507229328,1.3775605569244564,-3.1459547875289755,-6.626312679020126,-3.4166621587629606,1.1138349367946825,-1.9999281440149006,-1.2888390615265746,-2.143807672993059,3515.5625,1685.625,1388.6875,3410.9375,3048.3125,3564.1875,405.875,3846.125,3764.8125,3811.875,3612.625,1782.625,1414.125,3536.25,3240.125,3643.375,412.0,3906.375,3835.0,3885.125,3475.621818181818,1505.6845454545455,1383.6327272727274,3376.858863636364,3019.6738636363634,3559.861590909091,395.6577272727273,3827.941363636364,3741.4727272727273,3788.4470454545453,151.8007791090914,335.0662475273112,22.39983135503988,148.3535668257343,176.16881300637255,61.97624411553515,19.74847119623462,73.95336471698948,94.27712309847561,90.53197494467958,C
267.0732893157263,6.23031212484994,1.8520408163265303,217.87911164465783,217.08277310924362,71.54975990396159,4.636014405762304,561.3933973589435,282.97821128451375,500.81578631452567,1779.25,578.5625,1268.5625,1617.75,2058.0,3337.1875,335.3125,1539.5625,1939.5,1857.1875,2903.375,609.625,1274.75,2692.875,2871.75,3570.625,350.875,3624.0,3090.375,3483.5,1987.8775,583.0925,1269.1275,1809.075,2208.1275,3372.3725,337.225,2007.035,2152.8775,2175.6175,421.19858243851473,10.056562293003571,2.7408812172253625,358.02258347848993,335.2616329933951,107.99924263363508,6.949388829389302,878.1975859825112,441.8364631104234,763.6568229552942,-5.72191458784687,15.408124098982745,-0.13880353924535888,-7.449549570261541,-13.893058414317826,-4.825008993267898,0.7681548609176474,-4.638361674523944,-3.1694068860933884,-5.150538784651126,3483.8125,1615.25,1286.125,3373.75,2945.25,3529.125,416.25,3817.9375,3746.5,3782.6875,3647.125,1719.25,1293.875,3593.375,3313.0,3682.125,420.125,3929.0,3867.375,3911.25,3468.2275,1467.0561363636364,1287.1243181818181,3366.2779545454546,2962.8338636363637,3548.7520454545456,408.6684090909091,3814.7079545454544,3734.6902272727275,3774.591590909091,140.34845325292056,322.6463051205614,4.147026744359165,168.07916714779478,233.002924328744,79.67674167577995,16.822697458695593,82.62279918972187,111.10147640296746,101.67121811215675,C
342.5933373349339,7.832653061224489,2.1390156062424963,305.2740096038415,276.19807923169265,88.04489795918366,4.9391956782713065,654.1019207683072,374.4654261704681,584.801620648259,1810.0,608.125,1269.5625,1594.25,2155.0,3373.625,333.6875,1672.6875,2103.875,2063.625,3112.25,651.875,1278.875,2961.25,3044.25,3627.75,350.375,3758.25,3405.5,3660.625,2063.1825,615.71,1271.15,1874.3975,2308.38,3405.075,335.7225,2149.345,2332.995,2313.1525,532.6297587962554,13.314567363667233,3.4166459266004003,493.30896971189793,419.57754883906256,131.75906379774085,7.425449635942485,1008.1934134396342,573.15905550568,885.1412033129493,-4.78851746767608,19.369941298077933,0.0063185032317161546,-6.488396520619604,-12.864516441677193,-5.013194814468206,1.1453912995655273,-3.704168458558392,-3.241190925048888,-4.01004572817521,3578.1875,1930.4375,1303.0,3478.6875,3115.9375,3582.0625,435.0,3872.625,3815.1875,3854.875,3707.625,2048.625,1308.875,3655.375,3432.25,3728.0,438.625,3955.75,3911.125,3946.875,3562.8109090909093,1741.2054545454546,1302.9979545454546,3470.4611363636363,3120.568863636364,3597.2831818181817,422.70704545454544,3868.7477272727274,3807.6852272727274,3847.5511363636365,115.54192806814298,403.0831159371705,5.209999331162809,138.39753491522092,215.7602018693036,81.96144650099333,22.966359468940233,64.56963979149523,81.1444507286587,75.6874536926365,C
294.49825930372145,6.946518607442976,1.6205282112845134,271.50702280912355,231.14093637454982,77.53763505402159,3.9651860744297713,613.1537214885954,364.89603841536604,547.5782112845137,1732.25,559.75,1260.125,1572.375,2079.125,3356.375,316.75,1519.5,1949.875,1942.625,2922.25,597.25,1267.0,2804.75,2893.5,3588.75,330.25,3643.375,3285.5,3551.875,1955.0575,565.9825,1261.2,1808.6075,2221.325,3385.6175,318.435,1993.8325,2198.93,2227.4475,461.1674876490545,11.626632264164996,2.545629507967869,437.7205879829422,353.5918545687201,116.05303263563847,5.963977750817394,950.2082836287977,562.282898670905,830.1910494752557,-2.6165057345043077,18.98344467855491,0.23594016388934727,-4.258456782276366,-9.333658263032573,-3.8074112641694695,1.201931185948324,-2.5411784832346553,-1.9247270238909884,-2.612979381750023,3545.5,1760.0,1293.75,3448.9375,3075.3125,3577.0625,404.6875,3860.0625,3795.25,3837.8125,3659.0,1833.875,1296.375,3604.875,3337.875,3694.625,412.5,3933.125,3880.0,3918.0,3532.776590909091,1561.0225,1291.9940909090908,3444.6259090909093,3085.4727272727273,3588.2745454545457,394.5081818181818,3858.986590909091,3788.5563636363636,3833.3879545454547,107.31425343331965,366.94742096900757,5.580097471166013,120.4671023353417,162.90663776188984,62.82551497771903,21.68053993346543,51.908264969956136,77.0997929876482,62.544152685908976,C
