grad1F1,grad1F2,grad1F3,grad1F4,grad1F5,grad1F6,grad1F7,grad1F8,grad1F9,grad1F10,med1F1,med1F2,med1F3,med1F4,med1F5,med1F6,med1F7,med1F8,med1F9,med1F10,max1F1,max1F2,max1F3,max1F4,max1F5,max1F6,max1F7,max1F8,max1F9,max1F10,mean1F1,mean1F2,mean1F3,mean1F4,mean1F5,mean1F6,mean1F7,mean1F8,mean1F9,mean1F10,std1F1,std1F2,std1F3,std1F4,std1F5,std1F6,std1F7,std1F8,std1F9,std1F10,grad2F1,grad2F2,grad2F3,grad2F4,grad2F5,grad2F6,grad2F7,grad2F8,grad2F9,grad2F10,med2F1,med2F2,med2F3,med2F4,med2F5,med2F6,med2F7,med2F8,med2F9,med2F10,max2F1,max2F2,max2F3,max2F4,max2F5,max2F6,max2F7,max2F8,max2F9,max2F10,mean2F1,mean2F2,mean2F3,mean2F4,mean2F5,mean2F6,mean2F7,mean2F8,mean2F9,mean2F10,std2F1,std2F2,std2F3,std2F4,std2F5,std2F6,std2F7,std2F8,std2F9,std2F10,grad3F1,grad3F2,grad3F3,grad3F4,grad3F5,grad3F6,grad3F7,grad3F8,grad3F9,grad3F10,med3F1,med3F2,med3F3,med3F4,med3F5,med3F6,med3F7,med3F8,med3F9,med3F10,max3F1,max3F2,max3F3,max3F4,max3F5,max3F6,max3F7,max3F8,max3F9,max3F10,mean3F1,mean3F2,mean3F3,mean3F4,mean3F5,mean3F6,mean3F7,mean3F8,mean3F9,mean3F10,std3F1,std3F2,std3F3,std3F4,std3F5,std3F6,std3F7,std3F8,std3F9,std3F10,label
148.96854741896755,3.5896758703481386,0.6133253301320527,149.24633853541414,101.07683073229289,47.81140456182473,1.7008403361344537,351.9571428571428,235.83241296518602,405.35888355342126,1812.125,624.9375,1414.0625,1684.75,1992.4375,3340.0625,361.0625,1667.5625,2104.8125,1743.1875,2525.375,646.125,1417.125,2437.5,2492.75,3505.5,367.625,3219.875,2998.375,3278.5,1933.755,628.495,1414.435,1814.1,2076.75,3362.335,361.92,1963.355,2252.615,2063.8475,241.0790434776147,6.312693723032691,1.0842212478482953,245.52836222759126,165.25463113705737,72.21996604054837,2.632794550065983,564.0903105162924,363.6958151311032,632.8444710568259,168.54027611044413,31.927070828331317,2.5231692677070816,178.52839135654256,125.90498199279705,25.4845138055222,3.3893757503001187,100.96326530612244,129.1629651860744,93.62983193277306,3200.875,709.25,1423.125,3179.0625,2989.625,3608.4375,376.5,3770.75,3528.75,3703.25,3436.25,802.625,1429.5,3409.875,3170.125,3642.125,384.375,3866.75,3702.5,3820.125,3131.9675,714.8675,1423.245,3098.5325,2940.9975,3597.59,376.3975,3710.22,3473.4825,3659.9125,253.89934381973467,46.81112593689231,3.6794347114629398,270.70732040841466,189.19542572039214,38.46580312698647,4.943732504032613,160.54393463777944,195.16444859700619,143.22933936291383,-10.306291085164341,6.477264709058838,0.7424433297733193,-13.199966999868009,-16.411063744254992,-4.825608822435291,0.33982581930327715,-7.558220512882051,-8.23432145728583,-9.751594266377067,3423.1875,1354.4375,1458.5,3273.5,2880.5,3497.625,412.25,3762.0625,3644.125,3708.125,3580.5,1429.875,1472.5,3513.5,3249.875,3647.25,413.875,3895.875,3784.875,3867.125,3390.28175,1299.599,1456.596,3258.5355,2898.60625,3517.5975,409.22025,3751.898,3628.671,3687.98925,155.62613476962713,155.05225220333514,10.951439496893009,193.83318255026688,239.17279997667978,71.47767691976067,6.86050959267914,110.26536882277793,121.7260918183062,143.08091359912478,C
144.57298919567825,3.2976590636254492,0.47545018007202877,166.1837935174069,96.31170468187273,46.32220888355341,1.6679471788715483,359.85954381752697,240.97767106842733,390.41740696278504,1763.1875,626.5,1402.5,1647.625,1988.9375,3347.3125,361.8125,1535.75,2080.375,1703.3125,2435.75,645.625,1405.125,2434.875,2446.25,3496.25,368.0,3115.625,2951.5,3167.875,1875.695,629.7525,1402.8075,1783.395,2066.4025,3364.31,362.62,1829.3,2214.865,1997.545,231.73509264516954,5.784859394513035,0.927612829376831,268.43048324796257,155.3545510662298,69.2538735747109,2.540734467167527,574.8286534849728,368.4622890390244,606.6554660091472,176.11698679471786,27.21968787515005,2.245978391356542,170.38145258103236,122.34897959183668,22.670048019207673,2.9191476590636247,113.6415966386554,129.98601440576226,106.65564225690275,3114.625,700.125,1410.375,3130.9375,2915.1875,3586.5625,375.4375,3727.1875,3468.625,3638.4375,3369.25,779.25,1416.125,3359.625,3095.625,3616.875,382.25,3837.625,3651.875,3775.0,3046.0025,704.69,1410.485,3057.8925,2869.58,3577.0875,375.4275,3659.9525,3416.6475,3590.2875,264.0875505748471,39.89070079860821,3.2760572370470213,257.4476071252961,183.25856774803523,34.14836000559073,4.2577278181524685,180.18748719623076,195.45330894043545,162.67276579337846,-7.942808251233009,7.9730159120636515,0.8457385429541717,-10.855466621866485,-13.728332053328215,-4.176820527282109,0.442812451249805,-6.239760599042399,-6.494520898083593,-7.953975315901263,3432.4375,1314.4375,1447.4375,3309.8125,2931.3125,3513.75,411.625,3786.0,3663.3125,3736.3125,3537.0,1378.25,1462.375,3465.5,3171.75,3621.125,413.0,3872.625,3746.5,3832.5,3396.426,1249.06475,1444.994,3271.5365,2909.32625,3520.39525,407.159,3763.3305,3634.1095,3700.54525,125.99119870372532,157.5377883976857,12.450778399984925,162.02472710094054,201.10069666110724,60.739572871503846,7.875155086426571,92.51991685458628,99.30093049334275,119.68637538623052,C
159.69213685474185,4.199639855942376,0.6118247298919566,172.58961584633852,102.14189675870345,48.73061224489795,2.0746098439375746,379.03427370948367,261.76566626650657,408.9311524609843,1804.0,644.6875,1406.125,1680.5,2001.0,3348.875,367.125,1615.75,2143.625,1748.125,2523.0,666.75,1408.75,2485.75,2482.75,3505.625,374.125,3212.875,3049.125,3234.5,1923.1575,648.315,1406.4975,1817.7825,2079.32,3366.695,367.9175,1911.3375,2276.995,2032.4325,253.7166244387262,6.9510056532732545,0.9450765275135885,277.3062096941736,164.0987098719324,72.84815753416451,3.1223570456320613,599.720281976123,397.53516318608564,630.375056003065,167.84825930372142,28.914105642256892,1.4495798319327724,168.40576230492195,126.747719087635,24.246938775510195,2.6258703481392542,102.16110444177664,120.02322929171666,100.34999999999998,3179.625,723.625,1410.625,3177.5625,2969.9375,3601.75,381.375,3764.8125,3539.375,3686.75,3421.375,809.25,1415.875,3401.875,3156.625,3635.0,387.5,3863.125,3703.0,3812.0,3114.005,729.0375,1411.29,3104.53,2923.1375,3591.925,381.2875,3704.13,3488.9425,3640.1375,251.9589550413126,42.42579994856325,2.22755814876345,254.68111133216723,189.7775487685033,36.47709478395382,3.8301177913894975,162.18146952140506,181.16143721252647,153.44345425705436,-9.51770721082884,6.666977427909715,0.8299942999771999,-12.374561758247035,-15.617849711398849,-4.602833631334526,0.4346342985371944,-7.063632594530377,-7.739444217776872,-9.102847791391168,3427.4375,1354.5,1449.5625,3278.75,2890.5625,3502.6875,419.625,3767.6875,3648.5625,3714.5625,3577.625,1423.625,1466.625,3509.375,3243.0,3640.75,421.375,3894.875,3784.0,3864.375,3399.31575,1297.517,1448.36625,3269.41725,2910.99,3520.72325,415.519,3760.60775,3636.87425,3697.75925,144.78187378827087,154.20789798223774,12.307964460699084,181.89159556935286,227.4672826845297,67.82473243106959,8.553407101622843,103.17786591715269,114.5217675867338,133.9866459325855,C
176.8029411764706,3.3924969987995195,0.06242496998799515,197.1888355342137,112.9657863145258,52.10882352941175,1.2523409363745497,419.4361344537814,281.7138055222089,429.80954381752696,1800.75,653.5,1405.5625,1682.5625,2001.5625,3354.875,365.5,1634.5,2216.5,1815.25,2591.5,675.25,1408.875,2580.625,2540.0,3524.75,371.125,3327.75,3159.0,3316.125,1934.4075,656.3275,1405.85,1838.28,2093.56,3375.3175,366.47,1955.745,2350.86,2101.1525,280.9340365896251,6.599797557965127,1.2832317302301202,315.4820519491415,182.55305218550825,78.09449490155225,2.067354367696224,658.7610588275168,426.2948713888651,658.9555822425532,165.0103841536614,35.79255702280911,3.091296518607442,160.20828331332527,129.41896758703479,26.76452581032412,3.3299519807923152,88.21194477791114,108.73721488595434,93.05090036014401,3255.75,745.375,1415.5,3255.9375,3044.625,3628.5,379.5,3807.0,3615.5,3736.875,3486.125,850.875,1423.375,3464.625,3233.875,3667.0,387.5,3892.625,3759.25,3850.875,3188.1575,751.89,1415.6325,3184.24,2994.865,3618.3975,379.5725,3754.8875,3567.825,3692.335,248.66228815865082,52.50205073740123,4.508312192664857,243.0710885875629,194.00914670474182,40.11181509803792,4.856032567427689,139.9115045788602,164.7442746210264,142.40571854202128,-10.032983391933568,7.16339985359942,0.7280862323449299,-13.064364117456478,-17.24054678218713,-5.51929559718239,0.40607436429745747,-7.151429745718987,-8.121800127200512,-9.071901767607073,3485.8125,1489.6875,1455.375,3337.625,2965.5625,3511.8125,419.6875,3798.6875,3693.0,3756.6875,3633.5,1586.25,1467.875,3568.0,3336.75,3675.625,421.75,3921.625,3829.75,3901.125,3449.58175,1428.7675,1452.8145,3319.72375,2979.01475,3534.617,416.16925,3788.05325,3677.785,3736.4265,152.51085155776036,181.28507125621454,10.93943816494839,192.44585919715652,252.19499451159007,81.69818003629265,8.125052685970692,104.60095262121675,119.99080845309135,133.53503448015894,C
164.32112845138053,3.868067226890755,0.27809123649459777,185.95984393757502,113.7131452581032,52.33175270108042,1.7322929171668664,398.2522208883552,277.44411764705876,417.5731092436973,1794.0625,654.1875,1416.5,1672.375,1995.5,3344.5625,365.1875,1597.25,2177.9375,1750.3125,2528.5,676.25,1419.0,2523.0,2505.0,3506.25,372.25,3239.25,3091.0,3237.625,1917.315,658.04,1416.8425,1820.3675,2080.1425,3361.6575,366.445,1905.435,2303.9975,2031.615,260.7646774196918,6.6891836999314505,0.782383361588036,297.86993635808466,180.4919439839691,77.95850548725343,2.6709606160040806,628.0176305532467,418.97075850943276,641.5669234342571,168.31476590636248,30.54945978391355,2.4580432172869138,162.56908763505396,124.48913565426166,24.89783913565425,3.1738895558223272,99.3755702280912,114.67887154861938,100.92983193277308,3181.6875,737.1875,1424.875,3192.0625,2981.5,3601.9375,380.5,3768.0625,3553.5625,3689.5625,3427.0,826.375,1431.125,3411.125,3163.875,3638.25,388.125,3866.875,3713.25,3814.875,3117.285,742.425,1424.9925,3122.4125,2933.7625,3592.79,380.3575,3710.4175,3506.94,3641.8275,252.37528244417186,44.7817624708988,3.5847439281784474,245.75847460059276,186.4132660828721,37.271552797799885,4.628274488931913,157.0281371226644,172.71804697251528,154.33005292544092,-11.088111552446211,5.270929283717137,0.6741380365521464,-14.15262183048733,-17.434933519734084,-5.155699542798173,0.24999045996183997,-7.997851631406529,-8.919474397897591,-10.490166860667443,3412.8125,1346.25,1458.625,3245.5,2822.3125,3474.0,414.0,3743.1875,3631.125,3677.0,3591.875,1438.25,1473.5,3523.5,3261.125,3646.75,416.75,3901.625,3797.875,3873.0,3381.7405,1301.825,1457.45375,3243.55625,2875.08025,3507.107,411.89925,3744.081,3624.1135,3671.76375,168.13151458648167,148.53196516862496,9.985715232516387,209.4674819492896,258.61087614737113,78.39571545948677,6.208812639812263,117.6619529493017,132.19230775733672,154.60787688820804,C
156.37250900360138,3.396398559423769,0.46014405762304916,173.7303121248499,100.65078031212485,48.136974789915946,1.5031212484993994,379.93775510204074,257.85030012004796,390.2289915966386,1844.25,642.1875,1416.75,1728.8125,2009.375,3349.1875,364.6875,1656.1875,2154.4375,1826.125,2528.75,662.25,1419.625,2517.875,2477.5,3504.0,370.875,3221.875,3048.75,3199.75,1955.13,645.255,1417.055,1862.1175,2086.655,3367.015,365.67,1943.9125,2287.105,2068.7225,246.44435762066297,6.076256483818212,1.010203050916811,276.9898111683378,161.2513557133327,72.00344397233754,2.350879123447487,597.6678299698482,391.7178890047358,597.1533466750003,168.07617046818723,29.744537815126037,2.3486794717887145,164.8778511404561,129.6685474189675,25.761404561824722,2.979951980792316,102.55594237695074,121.24903961584629,107.78823529411761,3166.125,720.3125,1424.375,3181.4375,2960.75,3601.0,378.5,3762.3125,3535.5,3672.625,3418.125,808.375,1431.125,3408.75,3159.375,3639.625,385.625,3865.75,3705.75,3810.375,3104.5325,725.835,1424.8075,3113.3125,2916.03,3591.8825,378.39,3703.475,3486.7175,3622.94,251.28828879995618,43.64489882996123,3.4397335044495305,248.50353810409842,193.4731474275182,38.475769359508874,4.3463449340468,161.78154165227792,182.5081907059102,164.19959746029357,-10.995188220752885,6.352260449041799,0.7453441613766454,-14.473129792519169,-18.28166152664611,-5.471147204588818,0.32230160920643697,-8.405712802851216,-9.000213060852245,-10.94518282073128,3440.375,1371.875,1462.1875,3288.5,2885.875,3492.1875,413.375,3769.625,3657.5625,3715.375,3599.5,1464.0,1476.0,3531.375,3273.375,3650.625,416.125,3904.5,3800.625,3877.875,3398.781,1318.4505,1460.07975,3262.15225,2899.847,3514.905,410.8465,3752.45475,3635.20575,3684.778,169.17192884612697,163.5134737933664,11.113051832397757,214.17829423667513,267.87224470344984,80.9766620056616,7.18213784035893,123.53114306847125,134.19570311360874,162.14155577524983,C
143.60456182472987,2.9957983193277307,0.2906962785114045,167.44279711884752,99.1521008403361,47.16308523409362,1.4150660264105637,365.67593037214874,269.83193277310914,394.3072028811524,1764.5625,634.4375,1421.5,1648.4375,1989.875,3342.0,359.25,1473.75,2059.375,1690.9375,2432.625,652.5,1424.0,2437.875,2461.75,3494.75,365.25,3091.25,3007.25,3170.125,1875.065,637.06,1421.7075,1783.8975,2069.545,3359.2125,360.2025,1770.1125,2203.065,1971.315,230.0728869648193,5.493806809973039,1.0225798955862289,269.96294942547206,160.28066057095356,70.5653158952609,2.218873415653511,584.4269434242874,410.64080650160145,610.7292323985503,184.61290516206475,29.262004801920757,2.598439375750299,176.9638055222088,132.60762304921965,27.047779111644648,3.1077430972388944,120.27208883553416,127.54285714285712,111.08607442977186,3135.75,709.375,1429.875,3151.3125,2956.875,3595.8125,372.875,3742.125,3528.0,3666.1875,3407.625,796.25,1436.625,3394.0,3159.875,3636.75,380.5,3858.125,3702.75,3807.75,3066.1325,714.8375,1430.04,3077.3975,2911.8825,3586.39,372.8675,3670.5225,3474.62,3615.06,276.41852419217787,42.94546145332211,3.7911382976405306,266.8708181935903,197.8733029276046,40.35303108004327,4.532930107242208,191.11332599723258,192.49189447552203,169.45525009781875,-7.823184932739735,8.37766935067741,0.7619186876747507,-10.524899319597285,-14.269465457861832,-4.687866031464129,0.4866498265993068,-5.761489805959225,-6.448955515822065,-7.299099276397106,3464.0,1409.1875,1467.25,3332.0,2961.5,3515.25,414.5,3798.0625,3687.8125,3754.9375,3598.75,1477.75,1481.75,3528.375,3272.5,3649.125,415.625,3902.625,3800.875,3877.375,3444.189,1337.896,1465.445,3321.04675,2973.35275,3532.4145,409.662,3791.9935,3675.241,3740.663,122.70654912594028,176.61873886095347,11.294513915577701,156.3368907760499,208.87137723523477,69.04440654317915,8.758466759653766,84.55640516281495,96.6378894759438,108.04712388796342,C
99.2424369747899,1.2573829531812724,0.22527010804321723,110.30402160864344,71.44981992797118,32.12797118847538,0.9610444177671066,238.22010804321724,152.78841536614644,282.9157863145257,1824.875,661.1875,1434.1875,1703.625,2021.6875,3339.625,367.8125,1602.125,2087.5,1722.875,2255.5,669.625,1436.125,2204.625,2319.75,3435.25,371.75,2656.5,2650.875,2812.25,1890.0975,662.18,1434.4075,1784.3975,2065.62,3347.605,368.4825,1775.0325,2168.2975,1904.1425,155.4008236827447,2.5962541698157584,0.8072574191770095,175.18887163907837,111.10666058121902,47.661783828924214,1.5309331721375106,376.9768090309984,233.06293750403603,436.5181058863213,175.05846338535403,13.905042016806718,1.4486794717887153,179.0917767106842,107.10240096038412,19.410384153661457,1.74969987995198,184.09219687875142,146.77442977190876,141.0196278511404,2826.3125,696.5625,1439.125,2819.6875,2678.0,3504.0625,376.125,3485.75,3143.75,3390.6875,3132.875,737.75,1442.875,3115.625,2860.625,3535.375,380.25,3697.5,3400.75,3590.625,2781.82,699.2,1439.3125,2766.8025,2648.66,3498.0725,376.135,3390.44,3106.245,3334.4325,258.0621515868467,20.40528455462217,2.120606201836,265.1521620928255,158.2178128436252,28.80254836107105,2.552114969261089,283.29509210218185,216.56789622072193,212.44325954660388,-10.66183834735339,3.404940839763359,0.8418903075612304,-13.941113484453938,-14.339208596834387,-3.306348085392342,0.29010848043392173,-9.710287521150082,-8.68978201912808,-13.545421981687928,3208.0,1013.5,1468.375,3046.625,2611.875,3434.1875,395.75,3618.0,3446.375,3480.6875,3395.75,1051.75,1486.5,3310.75,2964.625,3545.0,400.375,3793.25,3608.875,3713.25,3182.40125,984.67425,1467.96425,3033.549,2648.247,3455.02875,395.124,3606.9305,3431.29625,3459.253,168.37245219305473,79.8160482535004,12.224378780151618,208.26575654605193,211.08124238138853,49.973168699485456,4.63443821137688,143.4100412265445,135.0292846296784,200.6340851544212,C
111.32863145258102,1.6551020408163264,0.16338535414165667,118.51752701080429,97.49081632653058,38.869147659063614,1.1717887154861941,273.42412965186077,210.62995198079227,325.67677070828324,1765.0625,635.3125,1427.3125,1634.25,2015.25,3335.4375,375.75,1463.25,1992.625,1619.3125,2295.875,646.5,1428.625,2229.5,2438.5,3461.75,380.625,2775.25,2784.125,2955.625,1851.4025,636.635,1427.305,1734.29,2083.5625,3349.57,376.43,1692.515,2116.9975,1867.4175,179.19113236888384,3.396881072455756,0.6767645115412247,194.18827723450798,153.39915638570812,58.18099486314502,1.886978742728758,444.31545005565954,323.4884960438378,511.3882999969049,194.70108043217277,21.01206482593036,1.778031212484993,201.04597839135647,118.57929171668665,25.91134453781512,2.2621248499399753,169.06290516206474,152.44417767106836,135.04711884753894,2983.375,686.0625,1431.9375,2971.5,2870.875,3553.125,386.0625,3631.3125,3350.75,3545.5625,3294.25,749.5,1436.75,3274.75,3059.625,3595.625,391.75,3800.875,3586.375,3727.625,2920.555,690.4075,1432.17,2899.63,2832.2825,3545.4525,386.1525,3532.895,3298.54,3487.8375,289.1433205106395,30.880352650948446,2.6018488324533333,300.0290472332195,176.43457698352992,38.40828502313488,3.301620080060882,265.95157818440464,227.2334450425781,205.09072664149573,-10.16969273877096,6.377927831711328,0.34414511658046615,-13.52982233928936,-16.967731630926526,-4.757400849603397,0.40342511370045503,-8.393089772359094,-8.329036216144866,-10.950207720830884,3383.5,1231.375,1455.8125,3249.1875,2832.875,3481.375,420.25,3744.5625,3615.3125,3680.5,3542.0,1304.375,1460.125,3465.125,3182.375,3613.125,422.125,3872.875,3747.875,3835.5,3347.99225,1179.9425,1453.98875,3211.73725,2839.6865,3499.48975,416.47075,3722.0525,3590.14425,3642.709,162.48309638053527,144.29483967822807,5.491752760664725,204.06252662660523,249.14881442867116,70.19868508000287,7.555380913560742,124.68310228632225,128.43959204933304,164.4288971895206,C
126.81044417767104,2.1893157262905154,0.174609843937575,140.8115846338535,89.55600240096037,41.518607442977185,1.212364945978391,305.79621848739487,216.9415366146458,362.23853541416565,1789.625,653.625,1430.375,1668.0625,2005.0625,3342.125,369.875,1549.9375,2099.125,1698.6875,2380.0,667.5,1432.125,2344.0,2425.5,3476.625,375.125,2945.5,2894.125,3091.125,1886.465,655.49,1430.5125,1781.7425,2075.0475,3357.39,370.745,1795.5725,2221.39,1965.2,202.86091394885133,4.152301427263819,0.6976865926995109,227.73642459652828,143.78154465336698,62.117111045941904,1.9151250825031383,491.0373534216691,331.87680938436006,563.0307654623705,183.83619447779105,23.38697478991596,2.2225690276110437,184.35300120048015,125.61098439375745,24.86662665066025,2.598679471788714,141.61728691476588,137.42478991596633,117.74237695078024,3055.875,712.8125,1437.125,3053.1875,2881.25,3568.0625,381.5625,3681.3125,3416.75,3601.4375,3337.5,782.25,1443.125,3319.875,3079.125,3606.75,388.0,3822.0,3623.625,3759.125,2991.1525,717.2125,1437.355,2982.3725,2839.7975,3559.835,381.575,3598.73,3367.4625,3550.89,274.1086101519592,34.32438527847073,3.246010109758297,276.3657545481889,186.84324074881707,37.02983697683008,3.789839396737179,223.70414727984829,205.42362161543656,178.74272255772246,-9.372960711842847,6.242071388285557,0.7242610370441481,-12.482606650426607,-15.627530450121794,-4.5995824583298335,0.29608960435841747,-7.3983514334057325,-7.730981843927376,-9.704627638510559,3402.25,1268.875,1471.8125,3262.6875,2859.625,3488.5,412.875,3756.3125,3631.3125,3694.625,3553.0,1339.875,1485.5,3477.375,3193.375,3619.875,414.875,3879.125,3757.75,3844.625,3372.94225,1217.22075,1469.94825,3239.26,2872.27425,3507.22675,410.25225,3742.5385,3609.915,3669.51275,147.72718233110137,143.10383127729315,10.749014411057336,186.5407542428383,229.42283764384183,67.9973484371005,6.3573861692766975,109.17790996717056,117.62480697298021,144.34657247283988,C
158.31086434573825,3.76938775510204,0.14603841536614642,178.91884753901556,104.89243697478989,50.15282112845138,1.8195078031212484,375.9550420168066,266.61254501800715,409.44003601440573,1850.0,665.25,1426.625,1724.5625,2008.125,3351.3125,366.1875,1706.125,2225.625,1820.1875,2563.0,686.625,1428.125,2545.0,2505.0,3511.25,372.5,3265.875,3140.25,3266.375,1968.5775,668.885,1426.8075,1866.98,2090.765,3369.46,367.0025,1998.0325,2364.8375,2086.1325,251.6583820507029,6.4397145487504135,0.4476483336417605,286.6353205552238,169.02756016975096,74.93829706730023,2.739368363439325,593.2089289826519,405.20057253904446,628.6723221634118,165.83643457382948,31.74117647058822,2.3695678271308513,163.34507803121247,130.03019207683067,27.03583433373348,3.136794717887154,97.25156062424968,109.34183673469383,99.2584633853541,3206.8125,748.625,1433.4375,3207.6875,2995.5625,3611.4375,380.6875,3780.4375,3589.375,3705.1875,3451.125,842.75,1439.75,3432.25,3196.125,3653.625,388.125,3878.75,3740.125,3833.75,3144.0575,754.51,1433.6475,3139.6175,2949.9775,3602.3725,380.6325,3724.5525,3544.0625,3660.55,248.5753671306404,46.571098815659894,3.4583610973395813,246.38324558572796,194.07313029973196,40.26537836843287,4.575501115635715,153.40004159542983,165.00828915867052,151.1231611018926,-7.89672686690747,9.83826263305053,0.8095183780735125,-10.828252973011894,-15.218448933795747,-5.218130392521572,0.5393224172896691,-5.8565397861591455,-6.589980499922001,-7.23762771051084,3519.0625,1548.9375,1472.375,3400.0,3048.4375,3537.6875,425.375,3832.75,3733.4375,3801.3125,3639.0,1640.5,1487.125,3569.625,3339.25,3672.0,426.75,3921.875,3831.5,3904.375,3489.9775,1467.1805,1470.29425,3369.61275,3040.04575,3553.4545,420.03275,3817.479,3711.29275,3776.9885,126.15553518123463,209.25458808594868,12.039056792972978,162.8878068839113,224.9088225428311,76.57542782801868,9.872579797155463,86.86427517168497,99.79510047012921,108.6222843460913,C
119.48235294117646,2.606662665066026,0.23133253301320528,140.27334933973586,85.9096038415366,42.461104441776705,1.535174069627851,305.9612845138054,191.31986794717884,345.5080432172869,1924.875,670.875,1431.75,1803.875,2008.0,3346.6875,369.75,1876.0625,2275.5,1854.9375,2457.375,686.375,1433.5,2435.125,2396.375,3474.75,375.25,3114.75,2948.5,3093.875,2010.96,673.6525,1431.665,1909.115,2071.165,3358.275,370.535,2091.9625,2371.6975,2067.125,188.93795790887418,4.621053887438692,0.8683934263092636,222.8610559981538,136.4866378860164,62.98353263078422,2.3234935870321642,477.6762044333879,290.50084970589495,528.8588956471301,168.91260504201674,22.322268907563014,1.844297719087634,167.85486194477784,126.81428571428563,25.007503001200465,2.6764705882352935,118.55726290516203,127.83259303721486,117.1144657863145,3053.5,729.9375,1437.6875,3059.375,2844.125,3563.0,382.0625,3686.4375,3416.25,3587.25,3327.375,796.25,1442.625,3315.375,3049.75,3604.625,388.5,3820.375,3618.25,3749.5,3000.67,734.0425,1437.82,3000.435,2804.645,3555.7875,382.11,3624.455,3374.2175,3539.2325,250.6405502580807,32.75820322951994,2.6928381962198187,250.4224125740102,188.2017350789697,37.052760318144685,3.904197113625388,183.84551828053011,190.18982161559927,177.00074766719175,-7.343847155388623,8.331038844155383,0.7895412981651926,-10.273608414433662,-13.458912735650935,-4.2824879699518785,0.45519374077496283,-5.8958369433477715,-6.044979899919602,-7.382619310477243,3440.4375,1349.0,1473.125,3322.25,2944.0625,3514.5,420.125,3791.875,3667.0,3746.875,3565.625,1417.5,1487.5,3490.125,3206.375,3625.25,421.375,3885.25,3769.375,3854.875,3416.63225,1279.759,1470.81175,3293.22,2936.62725,3527.6775,415.559,3776.8115,3650.2695,3720.13975,122.31610636355039,167.43359018052942,11.686149938635761,156.49523652690272,200.15782043765418,63.024075752834335,8.398449971503538,88.00567896055696,95.44371246576958,112.11345332528359,C
473.57815126050417,26.888715486194474,3.8812725090036015,508.97088835534186,326.519987995198,113.64531812725089,6.004741896758702,690.6594837935173,520.663925570228,657.0058823529411,2340.5,607.0,1121.4375,2158.4375,2317.4375,3537.25,323.75,3061.6875,2849.6875,3289.375,3362.375,717.5,1134.5,3388.0,3109.0,3681.5,340.375,3867.875,3706.0,3816.75,2364.67,623.84,1123.005,2279.1625,2385.7525,3484.3975,324.8525,2702.3525,2714.7325,2777.565,708.6269989909921,41.806420693770114,5.854908110260303,767.8113538050135,491.1714920714806,171.29157228529775,8.891088823039823,1060.836796884292,780.6848347642392,1016.8037551211992,42.23775510204081,65.68031212484992,3.822388955582232,31.31038415366145,25.02941176470587,-3.8986794717887148,3.99735894357743,7.7484993997599,22.90696278511404,11.638055222088832,3550.875,880.125,1146.1875,3551.125,3249.375,3685.3125,352.5625,3916.875,3827.125,3883.5625,3603.0,1041.0,1153.75,3578.0,3262.875,3690.125,360.75,3920.0,3846.0,3890.25,3530.9275,880.7,1145.5325,3531.6275,3229.585,3683.07,352.01,3910.12,3812.49,3874.815,64.54098667094566,95.7506294272486,5.6024098541136205,49.56527525878971,41.07078757263774,6.806695008502696,5.8483077964170676,13.138925071740697,36.430644548853344,19.075812765202464,-12.64047010188041,-0.0575368701474805,0.596007584030336,-14.666570866283468,-16.868505934023734,-4.4691973767895075,0.12410023640094563,-7.789750219000875,-9.163331873327495,-10.663590894363578,3356.625,1430.5,1173.0625,3205.75,2711.3125,3475.3125,378.0,3722.1875,3628.9375,3638.8125,3615.625,1528.875,1188.75,3578.125,3258.25,3666.625,379.875,3918.5,3846.25,3889.25,3357.37725,1407.2045,1173.2865,3229.48,2771.55425,3499.84375,376.97575,3730.16125,3636.08775,3643.6955,183.44520230353228,108.64367365567493,8.653098142568926,213.12953998479009,249.3776903174051,68.71092662424678,3.6448869789993994,112.9912009413469,132.73274787483427,154.47396930919552,C
